sentiment,text,probs,ga_sentiment,ga_text,ga_probs,ga_num_changes,ga_lev_ratio,ga_flipped_sentiment,ga_percent_change,ga_generations,ga_time_taken
0,fragmentaric movie about a couple of people in austria during a heatwave  this kind of movie has been done more often  and most of all  better  the stories don't really have anything to do with each other  apart from the pathetic finale  'people are cruel' ugly flesh  unpleasant people and a movie that goes on way too long without really making a point  ultrarealistic  hardly  boring  indeed  not even gorgeous franzisca weiss can save this one   ,0.02548518404364586,0,fragmentaric movie about a couple of people in austria during a heatwave  this kind of movie has been done more often  and most of all  better  the stories don't really have anything to do with each other  apart from the pathetic finale  'people are cruel' ugly flesh  unpleasant people and a movie that goes on way too long without really making a point  ultrarealistic  hardly  boring  indeed  not even gorgeous franzisca weiss can save this one   ,0.02548518404364586,0,0.0,N,0.0,0,0
0,i rented this movie today thinking it might be a good football movie  since i'm a big football fan  boy  was i wrong  this movie is way too religious and preachy and is really unrealistic  this movie pretty much says that if your a christian you can get anything you want in life easily  like become a great football player  you don't become a great football player by becoming christian and asking god  you do it through practice and hard work  all you gotta do is ask god and he'll give you anything  puhlease  thats not true at all  duh  i laughed several times because of this embarrassment  the only part that was funny was when they were being dumb shultz the cartoonist  no  the dude that flew over the atlantic  etc etc   but really this movie wasn't that great  i don't recommend it  especially if you aren't a christian  lol ,0.038891158998012536,0,i rented this movie today thinking it might be a good football movie  since i'm a big football fan  boy  was i wrong  this movie is way too religious and preachy and is really unrealistic  this movie pretty much says that if your a christian you can get anything you want in life easily  like become a great football player  you don't become a great football player by becoming christian and asking god  you do it through practice and hard work  all you gotta do is ask god and he'll give you anything  puhlease  thats not true at all  duh  i laughed several times because of this embarrassment  the only part that was funny was when they were being dumb shultz the cartoonist  no  the dude that flew over the atlantic  etc etc   but really this movie wasn't that great  i don't recommend it  especially if you aren't a christian  lol ,0.038891158998012536,0,0.0,N,0.0,0,0
1,this is a great compendium of interviews and excerpts form the films of the late sixties and early s that were a counter movement to the big studio films of the late sixties  directed by ted demme  it is obviously a labor of love of the films of the period  but it gives short shrift to the masterpieces of the times many of the filmmakers of this period were influenced by truffaut  antonioni  fellini  bergman  and of course john cassavetes  unfortunately the documentary logging in at minutes is too short  the film is rich with interviews and opinions of filmmakers  some of the people interviewed are  martin scorsese  francis coppola  robert altman  peter bogdonovich  ellen burstyn  and roger corman  bruce dern  sydney pollack  dennis hopper  and jon voight bruce dern has a moment of truth when he says that he and jack nicholson may not have been as good looking as the other stars that came before them but they were interesting this summarizes the other areas of this period of filmmaking in american history the filmmakers were dealing with a lack of funding from the studios because they were expressing unconventional attitudes about politics  sex  drugs  gender and race issues  and americas involvement in overseas conflicts like the vietnam war there is a great interview with francis coppola saying that he got the chance to make the conversation because the producers knew he had been trained by roger corman to make a movie with nothing so they bankrolled his film another interview is with jon voight who was directed by hal ashby in coming home a clear antiwar film about a crippled soldier immersing himself back into society after his facing battle  voight talks about how his working methods helped him achieve an emotional telling point when ashby said that they were doing a rehearsal take and it ended up being the take used in the film it was better because it was so unrehearsed and not drained of its freshness by being overrehearsed there are also many fine excerpts from al pacino's breakthrough film the panic in needle park and interviews from dennis hopper on the making of easy rider and interviews from sydney pollack about making films all in all the documentary is a fine jumping off point for any film lover who wants to see great examples of what the new voices in film were like in the seventies  many of the sundance folks  where this film made a big splash  are unaware of just how much the independent film maker today owes to the films of john cassavetes  milos foreman  william friedkin  and roger corman rent it from your favorite shop  it will at least perk you up to some films you may not have seen before and can enjoy today  amazon com has it for as little as  if you want to buy right out ,0.9707087874412536,1,this is a great compendium of interviews and excerpts form the films of the late sixties and early s that were a counter movement to the big studio films of the late sixties  directed by ted demme  it is obviously a labor of love of the films of the period  but it gives short shrift to the masterpieces of the times many of the filmmakers of this period were influenced by truffaut  antonioni  fellini  bergman  and of course john cassavetes  unfortunately the documentary logging in at minutes is too short  the film is rich with interviews and opinions of filmmakers  some of the people interviewed are  martin scorsese  francis coppola  robert altman  peter bogdonovich  ellen burstyn  and roger corman  bruce dern  sydney pollack  dennis hopper  and jon voight bruce dern has a moment of truth when he says that he and jack nicholson may not have been as good looking as the other stars that came before them but they were interesting this summarizes the other areas of this period of filmmaking in american history the filmmakers were dealing with a lack of funding from the studios because they were expressing unconventional attitudes about politics  sex  drugs  gender and race issues  and americas involvement in overseas conflicts like the vietnam war there is a great interview with francis coppola saying that he got the chance to make the conversation because the producers knew he had been trained by roger corman to make a movie with nothing so they bankrolled his film another interview is with jon voight who was directed by hal ashby in coming home a clear antiwar film about a crippled soldier immersing himself back into society after his facing battle  voight talks about how his working methods helped him achieve an emotional telling point when ashby said that they were doing a rehearsal take and it ended up being the take used in the film it was better because it was so unrehearsed and not drained of its freshness by being overrehearsed there are also many fine excerpts from al pacino's breakthrough film the panic in needle park and interviews from dennis hopper on the making of easy rider and interviews from sydney pollack about making films all in all the documentary is a fine jumping off point for any film lover who wants to see great examples of what the new voices in film were like in the seventies  many of the sundance folks  where this film made a big splash  are unaware of just how much the independent film maker today owes to the films of john cassavetes  milos foreman  william friedkin  and roger corman rent it from your favorite shop  it will at least perk you up to some films you may not have seen before and can enjoy today  amazon com has it for as little as  if you want to buy right out ,0.9707087874412536,0,0.0,N,0.0,0,0
1,with the badly injured tony in an induced coma  two things happen  tony imagines himself leading the life of a salesman attending a business convention  while his family and friends go through hell trying to cope with the possible loss of the big man  the dream sequences are right out of an old twilight zone episode  as tony finds himself transformed into an average joe trying to deal with a missing wallet and mixedup identities while on a crosscountry business trip  his intonation as a blazer and khakiwearing schnook is more midamerican and less that of an italian thug from noo joisey  a nice touch  the shockingly longhaired  hippydippy aj whom paulie calls van helsing at one point has a nice scene with his comatose old man  the best moment has the big boys trying to talk about life without tony  which immediately breaks down into a territorial dispute  vito gets off a line about the newdead gene possibly having been a closet case  which is interesting in light of what we are about to learn about vito ,0.7850365042686462,1,with the badly injured tony in an induced coma  two things happen  tony imagines himself leading the life of a salesman attending a business convention  while his family and friends go through hell trying to cope with the possible loss of the big man  the dream sequences are right out of an old twilight zone episode  as tony finds himself transformed into an average joe trying to deal with a missing wallet and mixedup identities while on a crosscountry business trip  his intonation as a blazer and khakiwearing schnook is more midamerican and less that of an italian thug from noo joisey  a nice touch  the shockingly longhaired  hippydippy aj whom paulie calls van helsing at one point has a nice scene with his comatose old man  the best moment has the big boys trying to talk about life without tony  which immediately breaks down into a territorial dispute  vito gets off a line about the newdead gene possibly having been a closet case  which is interesting in light of what we are about to learn about vito ,0.7850365042686462,0,0.0,N,0.0,0,0
1,a new and innovative show with a great cast that keeps you on the edge of your seat  lake bell is wonderful  it is to bad that her other show miss match was canceled  i am just glad she came back on surface i can't wait for the return of surface this show is really something unique to watch  with an eerie underwater world that is akin to jurassic park  this show keeps you wondering what is next  nim is adorable even if he is going to turn into something larger and much more ominous  there are so many generic shows out there that just seem to rehash the same old subjects  when something like surface comes along you just have to say thank you ,0.9522633552551271,1,a new and innovative show with a great cast that keeps you on the edge of your seat  lake bell is wonderful  it is to bad that her other show miss match was canceled  i am just glad she came back on surface i can't wait for the return of surface this show is really something unique to watch  with an eerie underwater world that is akin to jurassic park  this show keeps you wondering what is next  nim is adorable even if he is going to turn into something larger and much more ominous  there are so many generic shows out there that just seem to rehash the same old subjects  when something like surface comes along you just have to say thank you ,0.9522633552551271,0,0.0,N,0.0,0,0
0,typical thriller  has been done many times before  simple plot outline  cop liotta becomes obsessed with russell's wife  and he tries to bump off good ol' kurt so he can have her  this is beyond predictable  it doesn't even try to make you guess  the plot is the plot and there's no thinking outside the box here  i guess then the only reason to watch it is to see how it develops  but nothing is done originally or interestingly  there's not really anything to say about this film  it's not particularly bad  but there's no good points either  russell plays russell and you know what you're gonna get when you see him in a film  ditto liotta  stowe has an annoying cheresque voice  i read the plot outline and i could see the film in my head  it was so obvious and basic  i watched it and it rolled out in front of my eyes exactly as i had imagined  i felt not a drop of emotion throughout  i have no feeling towards this film  it's as if i never even watched it  considering this  it's a pretty pointless film isn't it  still  i'll give it  for some reason ,0.0064352513290941715,0,typical thriller  has been done many times before  simple plot outline  cop liotta becomes obsessed with russell's wife  and he tries to bump off good ol' kurt so he can have her  this is beyond predictable  it doesn't even try to make you guess  the plot is the plot and there's no thinking outside the box here  i guess then the only reason to watch it is to see how it develops  but nothing is done originally or interestingly  there's not really anything to say about this film  it's not particularly bad  but there's no good points either  russell plays russell and you know what you're gonna get when you see him in a film  ditto liotta  stowe has an annoying cheresque voice  i read the plot outline and i could see the film in my head  it was so obvious and basic  i watched it and it rolled out in front of my eyes exactly as i had imagined  i felt not a drop of emotion throughout  i have no feeling towards this film  it's as if i never even watched it  considering this  it's a pretty pointless film isn't it  still  i'll give it  for some reason ,0.0064352513290941715,0,0.0,N,0.0,0,0
0,against all hope is a very poorly made  sometimes painfully so  movie  this is michael madsen's first movie  and it shows  he isn't that good in it  some people might find the story laughable  an alcoholic realizes his life and family are falling apart so he calls a preacher as a last resort for help  after telling the preacher his story  he accepts jesus christ into his heart  i actually found many of the religious scenes  as when cecil moe  madsen  goes to a church but walks away from it  pretty realistic  i also liked how cecil knows his life is breaking apart and tries to get help  but realizes only god can help him  at the end he realizes with the help of god he can go through life without drinking again this movie is not well made at all  the acting is bad  the script could use some work  and looks worse than my home videos  but it has a good message  now  just because you become a christian doesn't mean you will automatically be able to stop an addiction or heal your broken family  and cecil realizes this and works hard to stay on track  overall  if your a christian you will appreciate how this movie portrays christianity and if you aren't  you may find yourself being called to find out more about the faith ,0.04300431162118912,0,against all hope is a very poorly made  sometimes painfully so  movie  this is michael madsen's first movie  and it shows  he isn't that good in it  some people might find the story laughable  an alcoholic realizes his life and family are falling apart so he calls a preacher as a last resort for help  after telling the preacher his story  he accepts jesus christ into his heart  i actually found many of the religious scenes  as when cecil moe  madsen  goes to a church but walks away from it  pretty realistic  i also liked how cecil knows his life is breaking apart and tries to get help  but realizes only god can help him  at the end he realizes with the help of god he can go through life without drinking again this movie is not well made at all  the acting is bad  the script could use some work  and looks worse than my home videos  but it has a good message  now  just because you become a christian doesn't mean you will automatically be able to stop an addiction or heal your broken family  and cecil realizes this and works hard to stay on track  overall  if your a christian you will appreciate how this movie portrays christianity and if you aren't  you may find yourself being called to find out more about the faith ,0.04300431162118912,0,0.0,N,0.0,0,0
0,i am disgusted and appalled by the positive reviews this movie is receiving  not only is it hokey  manipulative  and melodramatic  it's also shamelessly offensive  the character of radio gooding jr ' is paraded around as a cute little stuff animal  like a puppy that's so cute you just want to take him home ' this mentality is shameless  radio is never treated as a human being  but as a manipulative device to draw sympathies from its audience  even more atrocious are the film's numerous moments  in which radio gets hit in the head  trips  falls over  etc  these moments of slapstick comedy had the audience howling with laughter merely purely because  it's funny because radio is retarded' this is shameless  now i do not feel that the word retarded' is an appropriate word at all to describe the mentally disabled  but this seems to be the stance the film is taking  radio is retarded  but that's okay  because he's cute and we like him ' gooding's portrayal seems better suited for a john water's film than an inspiring family drama  to add insult to injury the film is incompetent on every level  debra winger is uninspired in the role as the stereotypical housewives' that the very reminder of her heinous monologues insights laughter in all who see the film  the score by john horner is pure sap always overlaying its tear some score over the tired cinematography  ed harris is decent in a role he could have slept through  but manages to retain much of the audience's attention throughout the film  in conclusion  if you consider yourself a decent human being  ignore this travesty of a film  read the book  but otherwise skip this dire film on an interesting character from american history ,0.001036131172440946,0,i am disgusted and appalled by the positive reviews this movie is receiving  not only is it hokey  manipulative  and melodramatic  it's also shamelessly offensive  the character of radio gooding jr ' is paraded around as a cute little stuff animal  like a puppy that's so cute you just want to take him home ' this mentality is shameless  radio is never treated as a human being  but as a manipulative device to draw sympathies from its audience  even more atrocious are the film's numerous moments  in which radio gets hit in the head  trips  falls over  etc  these moments of slapstick comedy had the audience howling with laughter merely purely because  it's funny because radio is retarded' this is shameless  now i do not feel that the word retarded' is an appropriate word at all to describe the mentally disabled  but this seems to be the stance the film is taking  radio is retarded  but that's okay  because he's cute and we like him ' gooding's portrayal seems better suited for a john water's film than an inspiring family drama  to add insult to injury the film is incompetent on every level  debra winger is uninspired in the role as the stereotypical housewives' that the very reminder of her heinous monologues insights laughter in all who see the film  the score by john horner is pure sap always overlaying its tear some score over the tired cinematography  ed harris is decent in a role he could have slept through  but manages to retain much of the audience's attention throughout the film  in conclusion  if you consider yourself a decent human being  ignore this travesty of a film  read the book  but otherwise skip this dire film on an interesting character from american history ,0.001036131172440946,0,0.0,N,0.0,0,0
1,i used to watch this show when i was growing up  when i think about it  i remember it pretty well  if you ask me  it was a pretty good show  anytime i think about it  i don't remember the opening sequence and theme song very well  in addition to that  everyone was ideally cast  also  the writing was very strong  the performances were topgrade  too  i hope some network brings it back so i can see every episode  before i wrap this up  i'd like to say that i'll always remember this show in my memory forever  even though i'm not sure if i've seen every episode  now  in conclusion  if some network ever brings it back  i hope that you catch it one day before it goes off the air for good ,0.9729138016700744,1,i used to watch this show when i was growing up  when i think about it  i remember it pretty well  if you ask me  it was a pretty good show  anytime i think about it  i don't remember the opening sequence and theme song very well  in addition to that  everyone was ideally cast  also  the writing was very strong  the performances were topgrade  too  i hope some network brings it back so i can see every episode  before i wrap this up  i'd like to say that i'll always remember this show in my memory forever  even though i'm not sure if i've seen every episode  now  in conclusion  if some network ever brings it back  i hope that you catch it one day before it goes off the air for good ,0.9729138016700744,0,0.0,N,0.0,0,0
1,twins effect  starring some of hk's most popular stars provides one of the most enjoyable film experiences to come out of hk in sometime  it has something for everyone  action  comedy  horror  romance  and some drama  this film can't be taken too seriously  otherwise you'd go in dissapointed  but if you leave your brain at the door  and just watch the film for some fun  you're bound to enjoy it great special effects  excellent action  cute twins  cool hk actors  fun film i'd recommend it to anyone ,0.9933518171310424,1,twins effect  starring some of hk's most popular stars provides one of the most enjoyable film experiences to come out of hk in sometime  it has something for everyone  action  comedy  horror  romance  and some drama  this film can't be taken too seriously  otherwise you'd go in dissapointed  but if you leave your brain at the door  and just watch the film for some fun  you're bound to enjoy it great special effects  excellent action  cute twins  cool hk actors  fun film i'd recommend it to anyone ,0.9933518171310424,0,0.0,N,0.0,0,0
